areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000006,East of England,region,2021-03-20,13314,2.7,401,4
E12000006,East of England,region,2021-03-19,13310,2.6,440,5
E12000006,East of England,region,2021-03-18,13305,2.4,388,4
E12000006,East of England,region,2021-03-17,13301,2.2,354,6
E12000006,East of England,region,2021-03-16,13295,2.1,442,12
E12000006,East of England,region,2021-03-15,13283,2.0,404,7
E12000006,East of England,region,2021-03-14,13276,2.0,296,8
E12000006,East of England,region,2021-03-13,13268,1.9,383,10
E12000006,East of England,region,2021-03-12,13258,1.9,512,3
E12000006,East of England,region,2021-03-11,13255,1.8,481,12
E12000006,East of England,region,2021-03-10,13243,1.7,375,10
E12000006,East of England,region,2021-03-09,13233,1.6,442,9
E12000006,East of England,region,2021-03-08,13224,1.5,321,12
E12000006,East of England,region,2021-03-07,13212,1.5,398,20
E12000006,East of England,region,2021-03-06,13192,1.5,514,16
E12000006,East of England,region,2021-03-05,13176,1.4,451,14
E12000006,East of England,region,2021-03-04,13162,1.4,476,15
E12000006,East of England,region,2021-03-03,13147,1.3,456,11
E12000006,East of England,region,2021-03-02,13136,1.2,495,23
E12000006,East of England,region,2021-03-01,13113,1.2,385,17
E12000006,East of England,region,2021-02-28,13096,1.2,447,20
E12000006,East of England,region,2021-02-27,13076,1.2,543,30
E12000006,East of England,region,2021-02-26,13046,1.1,670,23
E12000006,East of England,region,2021-02-25,13023,1.1,900,29
E12000006,East of England,region,2021-02-24,12994,1.1,772,25
E12000006,East of England,region,2021-02-23,12969,1.0,693,32
E12000006,East of England,region,2021-02-22,12937,1.0,729,25
E12000006,East of England,region,2021-02-21,12912,1.0,784,25
E12000006,East of England,region,2021-02-20,12887,1.0,780,37
E12000006,East of England,region,2021-02-19,12850,1.0,1057,44
E12000006,East of England,region,2021-02-18,12806,1.0,1004,38
E12000006,East of England,region,2021-02-17,12768,1.0,948,49
E12000006,East of England,region,2021-02-16,12719,1.0,869,63
E12000006,East of England,region,2021-02-15,12656,1.0,936,65
E12000006,East of England,region,2021-02-14,12591,1.0,752,54
E12000006,East of England,region,2021-02-13,12537,1.0,1091,45
E12000006,East of England,region,2021-02-12,12492,0.9,1671,57
E12000006,East of England,region,2021-02-11,12435,0.9,1053,71
E12000006,East of England,region,2021-02-10,12364,0.9,972,66
E12000006,East of England,region,2021-02-09,12298,0.9,946,74
