areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000001,North East,region,2021-06-09,5992,49.1,302,0
E12000001,North East,region,2021-06-08,5992,48.6,242,0
E12000001,North East,region,2021-06-07,5992,48.1,210,0
E12000001,North East,region,2021-06-06,5992,47.7,166,0
E12000001,North East,region,2021-06-05,5992,47.2,239,0
E12000001,North East,region,2021-06-04,5992,46.1,154,0
E12000001,North East,region,2021-06-03,5992,45.3,113,0
E12000001,North East,region,2021-06-02,5992,44.7,122,1
E12000001,North East,region,2021-06-01,5991,44.3,78,0
E12000001,North East,region,2021-05-31,5991,43.8,83,1
E12000001,North East,region,2021-05-30,5990,43.6,120,0
E12000001,North East,region,2021-05-29,5990,43.0,94,0
E12000001,North East,region,2021-05-28,5990,42.1,97,0
E12000001,North East,region,2021-05-27,5990,41.2,73,0
E12000001,North East,region,2021-05-26,5990,40.5,92,0
E12000001,North East,region,2021-05-25,5990,39.8,66,0
E12000001,North East,region,2021-05-24,5990,39.2,70,0
E12000001,North East,region,2021-05-23,5990,38.8,56,0
E12000001,North East,region,2021-05-22,5990,38.2,70,0
E12000001,North East,region,2021-05-21,5990,37.1,61,0
E12000001,North East,region,2021-05-20,5990,36.4,77,0
E12000001,North East,region,2021-05-19,5990,35.6,74,0
E12000001,North East,region,2021-05-18,5990,35.1,0,0
E12000001,North East,region,2021-05-17,5990,34.6,72,1
E12000001,North East,region,2021-05-16,5989,34.3,54,0
E12000001,North East,region,2021-05-15,5989,34.1,83,0
E12000001,North East,region,2021-05-14,5989,33.6,74,0
E12000001,North East,region,2021-05-13,5989,33.1,108,1
E12000001,North East,region,2021-05-12,5988,32.3,76,2
E12000001,North East,region,2021-05-11,5986,31.3,101,1
E12000001,North East,region,2021-05-10,5985,30.8,77,0
E12000001,North East,region,2021-05-09,5985,30.5,83,1
E12000001,North East,region,2021-05-08,5984,30.0,97,0
E12000001,North East,region,2021-05-07,5984,29.2,55,0
E12000001,North East,region,2021-05-06,5984,28.3,97,0
E12000001,North East,region,2021-05-05,5984,27.3,105,0
E12000001,North East,region,2021-05-04,5984,26.5,84,1
E12000001,North East,region,2021-05-03,5983,26.1,63,0
E12000001,North East,region,2021-05-02,5983,26.0,54,0
E12000001,North East,region,2021-05-01,5983,25.8,80,0
E12000001,North East,region,2021-04-30,5983,25.1,92,0
E12000001,North East,region,2021-04-29,5983,24.4,94,0
E12000001,North East,region,2021-04-28,5983,23.6,89,1
E12000001,North East,region,2021-04-27,5982,22.8,129,0
E12000001,North East,region,2021-04-26,5982,22.3,88,1
E12000001,North East,region,2021-04-25,5981,22.0,69,0
E12000001,North East,region,2021-04-24,5981,21.5,57,0
E12000001,North East,region,2021-04-23,5981,20.5,95,0
E12000001,North East,region,2021-04-22,5981,19.8,99,1
