areaCode,areaName,areaType,date,cumDeaths28DaysByDeathDate,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,newCasesByPublishDate,newDeaths28DaysByDeathDate
E12000007,London,region,2021-04-30,15591,16.2,310,1
E12000007,London,region,2021-04-29,15590,15.8,307,0
E12000007,London,region,2021-04-28,15590,15.4,257,5
E12000007,London,region,2021-04-27,15585,14.9,401,2
E12000007,London,region,2021-04-26,15583,14.5,263,0
E12000007,London,region,2021-04-25,15583,14.2,187,2
E12000007,London,region,2021-04-24,15581,14.0,251,1
E12000007,London,region,2021-04-23,15580,13.5,391,0
E12000007,London,region,2021-04-22,15580,13.0,376,0
E12000007,London,region,2021-04-21,15580,12.6,296,1
E12000007,London,region,2021-04-20,15579,12.1,406,2
E12000007,London,region,2021-04-19,15577,11.7,378,3
E12000007,London,region,2021-04-18,15574,11.4,205,1
E12000007,London,region,2021-04-17,15573,11.1,357,1
E12000007,London,region,2021-04-16,15572,10.6,380,2
E12000007,London,region,2021-04-15,15570,10.0,315,2
E12000007,London,region,2021-04-14,15568,9.5,341,0
E12000007,London,region,2021-04-13,15568,9.0,274,2
E12000007,London,region,2021-04-12,15566,8.7,422,0
E12000007,London,region,2021-04-11,15566,8.5,171,3
E12000007,London,region,2021-04-10,15563,8.3,247,3
E12000007,London,region,2021-04-09,15560,7.8,0,1
E12000007,London,region,2021-04-08,15559,7.3,291,2
E12000007,London,region,2021-04-07,15557,6.7,317,2
E12000007,London,region,2021-04-06,15555,6.2,194,1
E12000007,London,region,2021-04-05,15554,6.0,208,1
E12000007,London,region,2021-04-04,15553,5.9,237,1
E12000007,London,region,2021-04-03,15552,5.9,350,4
E12000007,London,region,2021-04-02,15548,5.7,286,0
E12000007,London,region,2021-04-01,15548,5.5,393,3
E12000007,London,region,2021-03-31,15545,4.9,402,2
E12000007,London,region,2021-03-30,15543,4.3,468,2
E12000007,London,region,2021-03-29,15541,4.0,386,2
E12000007,London,region,2021-03-28,15539,3.8,402,2
E12000007,London,region,2021-03-27,15537,3.7,383,6
E12000007,London,region,2021-03-26,15531,3.5,501,2
E12000007,London,region,2021-03-25,15529,3.3,604,1
E12000007,London,region,2021-03-24,15528,2.9,508,5
E12000007,London,region,2021-03-23,15523,2.6,495,1
E12000007,London,region,2021-03-22,15522,2.4,480,6
E12000007,London,region,2021-03-21,15516,2.3,372,3
E12000007,London,region,2021-03-20,15513,2.3,470,2
